id,device_id,data,type,date
513,QS2002,11,door_open,2021-05-09 07:57:09
514,QS2002,4.57,wind_speed,2021-05-09 07:57:11
515,QS2002,10,elevation,2021-05-09 07:57:12
516,QS2002,12,elevation,2021-05-09 07:57:15
517,QS2002,7.39,wind_speed,2021-05-09 07:57:16
518,QS2002,28, person_entry,2021-05-09 07:57:18
519,QS2002,15,elevation,2021-05-09 07:57:18
520,QS2002,29, person_entry,2021-05-09 07:57:21
521,QS2002,16,elevation,2021-05-09 07:57:21
522,QS2002,16,door_open,2021-05-09 07:57:21
523,QS2002,8.58,wind_speed,2021-05-09 07:57:21
524,QS2002,14,elevation,2021-05-09 07:57:24
525,QS2002,6.62,wind_speed,2021-05-09 07:57:26
526,QS2002,14,elevation,2021-05-09 07:57:27
527,QS2002,14,elevation,2021-05-09 07:57:30
528,QS2002,9.49,wind_speed,2021-05-09 07:57:31
529,QS2002,17,elevation,2021-05-09 07:57:33
530,QS2002,15,elevation,2021-05-09 07:57:36
531,QS2002,7.55,wind_speed,2021-05-09 07:57:36
532,QS2002,14,elevation,2021-05-09 07:57:39
533,QS2002,4.26,wind_speed,2021-05-09 07:57:41
534,QS2002,17,elevation,2021-05-09 07:57:42
535,QS2002,18,elevation,2021-05-09 07:57:45
536,QS2002,6.76,wind_speed,2021-05-09 07:57:46
537,QS2002,30, person_entry,2021-05-09 07:57:47
538,QS2002,15,elevation,2021-05-09 07:57:48
539,QS2002,13,elevation,2021-05-09 07:57:51
540,QS2002,10.68,wind_speed,2021-05-09 07:57:51
541,QS2002,23, person_exit,2021-05-09 07:57:54
542,QS2002,10,elevation,2021-05-09 07:57:54
543,QS2002,10,door_open,2021-05-09 07:57:54
544,QS2002,26, person_exit,2021-05-09 07:57:55
545,QS2002,8.37,wind_speed,2021-05-09 07:57:56
546,QS2002,12,elevation,2021-05-09 07:57:57
547,QS2002,12,elevation,2021-05-09 07:58:00
548,QS2002,19,button_call,2021-05-09 07:58:00
549,QS2002,9.92,wind_speed,2021-05-09 07:58:01
550,QS2002,12,elevation,2021-05-09 07:58:03
551,QS2002,12,door_open,2021-05-09 07:58:03
552,QS2002,10,elevation,2021-05-09 07:58:06
553,QS2002,5.17,wind_speed,2021-05-09 07:58:06
554,QS2002,11,elevation,2021-05-09 07:58:09
555,QS2002,9.85,wind_speed,2021-05-09 07:58:11
556,QS2002,12,elevation,2021-05-09 07:58:12
557,QS2002,-25,button_call,2021-05-09 07:58:12
558,QS2002,9,elevation,2021-05-09 07:58:15
559,QS2002,9,door_open,2021-05-09 07:58:15
560,QS2002,31, person_entry,2021-05-09 07:58:16
561,QS2002,6.01,wind_speed,2021-05-09 07:58:16
562,QS2002,9, person_exit,2021-05-09 07:58:18
563,QS2002,9,elevation,2021-05-09 07:58:18
564,QS2002,10,elevation,2021-05-09 07:58:21
565,QS2002,10,door_open,2021-05-09 07:58:21
566,QS2002,8.98,wind_speed,2021-05-09 07:58:21
567,QS2002,9,elevation,2021-05-09 07:58:24
568,QS2002,7.12,wind_speed,2021-05-09 07:58:26
569,QS2002,12,elevation,2021-05-09 07:58:27
570,QS2002,10,elevation,2021-05-09 07:58:30
571,QS2002,10,door_open,2021-05-09 07:58:30
572,QS2002,5.89,wind_speed,2021-05-09 07:58:31
573,QS2002,7,elevation,2021-05-09 07:58:33
574,QS2002,8,elevation,2021-05-09 07:58:36
575,QS2002,10.64,wind_speed,2021-05-09 07:58:36
576,QS2002,9,elevation,2021-05-09 07:58:39
577,QS2002,6.34,wind_speed,2021-05-09 07:58:41
578,QS2002,12,elevation,2021-05-09 07:58:42
579,QS2002,15,elevation,2021-05-09 07:58:45
580,QS2002,9.86,wind_speed,2021-05-09 07:58:46
581,QS2002,32, person_entry,2021-05-09 07:58:48
582,QS2002,16,elevation,2021-05-09 07:58:48
583,QS2002,21,button_call,2021-05-09 07:58:49
584,QS2002,14,elevation,2021-05-09 07:58:51
585,QS2002,3.26,wind_speed,2021-05-09 07:58:51
586,QS2002,17,elevation,2021-05-09 07:58:54
587,QS2002,5.28,wind_speed,2021-05-09 07:58:56
588,QS2002,14,elevation,2021-05-09 07:58:57
589,QS2002,33, person_entry,2021-05-09 07:58:58
590,QS2002,14,elevation,2021-05-09 07:59:00
591,QS2002,5.24,wind_speed,2021-05-09 07:59:01
592,QS2002,11,elevation,2021-05-09 07:59:03
593,QS2002,29, person_exit,2021-05-09 07:59:05
594,QS2002,13,elevation,2021-05-09 07:59:06
595,QS2002,8.70,wind_speed,2021-05-09 07:59:06
596,QS2002,11,elevation,2021-05-09 07:59:09
597,QS2002,9.68,wind_speed,2021-05-09 07:59:11
598,QS2002,11,elevation,2021-05-09 07:59:12
599,QS2002,32, person_exit,2021-05-09 07:59:15
600,QS2002,12,elevation,2021-05-09 07:59:15
601,QS2002,7.12,wind_speed,2021-05-09 07:59:16
602,QS2002,9,elevation,2021-05-09 07:59:18
603,QS2002,8,elevation,2021-05-09 07:59:21
604,QS2002,3.40,wind_speed,2021-05-09 07:59:21
605,QS2002,11,elevation,2021-05-09 07:59:24
606,QS2002,4.82,wind_speed,2021-05-09 07:59:26
607,QS2002,8,elevation,2021-05-09 07:59:27
608,QS2002,30, person_exit,2021-05-09 07:59:29
609,QS2002,7,elevation,2021-05-09 07:59:30
610,QS2002,4.32,wind_speed,2021-05-09 07:59:31
611,QS2002,6,elevation,2021-05-09 07:59:33
612,QS2002,4,elevation,2021-05-09 07:59:36
613,QS2002,8.76,wind_speed,2021-05-09 07:59:36
614,QS2002,4,elevation,2021-05-09 07:59:39
615,QS2002,-22,button_call,2021-05-09 07:59:40
616,QS2002,5.15,wind_speed,2021-05-09 07:59:41
617,QS2002,7,elevation,2021-05-09 07:59:42
618,QS2002,7,elevation,2021-05-09 07:59:45
619,QS2002,34, person_entry,2021-05-09 07:59:46
620,QS2002,10.07,wind_speed,2021-05-09 07:59:46
621,QS2002,10,elevation,2021-05-09 07:59:48
622,QS2002,-18,button_call,2021-05-09 07:59:48
623,QS2002,11,elevation,2021-05-09 07:59:51
624,QS2002,9.27,wind_speed,2021-05-09 07:59:51
625,QS2002,8,elevation,2021-05-09 07:59:54
626,QS2002,10.86,wind_speed,2021-05-09 07:59:56
627,QS2002,8,elevation,2021-05-09 07:59:57
628,QS2002,11,elevation,2021-05-09 08:00:00
629,QS2002,7.34,wind_speed,2021-05-09 08:00:01
630,QS2002,10,elevation,2021-05-09 08:00:03
631,QS2002,24, person_exit,2021-05-09 08:00:05
632,QS2002,12,elevation,2021-05-09 08:00:06
633,QS2002,16,button_call,2021-05-09 08:00:06
634,QS2002,3.45,wind_speed,2021-05-09 08:00:06
635,QS2002,13,elevation,2021-05-09 08:00:09
636,QS2002,7.20,wind_speed,2021-05-09 08:00:11
637,QS2002,15,elevation,2021-05-09 08:00:12
638,QS2002,13,elevation,2021-05-09 08:00:15
639,QS2002,4.01,wind_speed,2021-05-09 08:00:16
640,QS2002,16,elevation,2021-05-09 08:00:18
641,QS2002,31, person_exit,2021-05-09 08:00:19
642,QS2002,14,elevation,2021-05-09 08:00:21
643,QS2002,8.70,wind_speed,2021-05-09 08:00:21
644,QS2002,16,elevation,2021-05-09 08:00:24
645,QS2002,-17,button_call,2021-05-09 08:00:24
646,QS2002,27, person_exit,2021-05-09 08:00:25
647,QS2002,8.96,wind_speed,2021-05-09 08:00:26
648,QS2002,18,elevation,2021-05-09 08:00:27
649,QS2002,35, person_entry,2021-05-09 08:00:29
650,QS2002,19,elevation,2021-05-09 08:00:30
651,QS2002,8.79,wind_speed,2021-05-09 08:00:31
652,QS2002,22,elevation,2021-05-09 08:00:33
653,QS2002,19,elevation,2021-05-09 08:00:36
654,QS2002,19,door_open,2021-05-09 08:00:36
655,QS2002,7.09,wind_speed,2021-05-09 08:00:36
656,QS2002,22,elevation,2021-05-09 08:00:39
657,QS2002,-15,button_call,2021-05-09 08:00:39
658,QS2002,9.52,wind_speed,2021-05-09 08:00:41
659,QS2002,25,elevation,2021-05-09 08:00:42
660,QS2002,25,door_open,2021-05-09 08:00:42
661,QS2002,36, person_entry,2021-05-09 08:00:44
662,QS2002,25,elevation,2021-05-09 08:00:45
663,QS2002,37, person_entry,2021-05-09 08:00:46
664,QS2002,8.84,wind_speed,2021-05-09 08:00:46
665,QS2002,25,elevation,2021-05-09 08:00:48
666,QS2002,25,elevation,2021-05-09 08:00:51
667,QS2002,4.03,wind_speed,2021-05-09 08:00:51
668,QS2002,25,elevation,2021-05-09 08:00:54
669,QS2002,6.16,wind_speed,2021-05-09 08:00:56
670,QS2002,23,elevation,2021-05-09 08:00:57
671,QS2002,21,elevation,2021-05-09 08:01:00
672,QS2002,38, person_entry,2021-05-09 08:01:01
673,QS2002,3.86,wind_speed,2021-05-09 08:01:01
674,QS2002,24,elevation,2021-05-09 08:01:03
675,QS2002,21,elevation,2021-05-09 08:01:06
676,QS2002,9.88,wind_speed,2021-05-09 08:01:06
677,QS2002,22,elevation,2021-05-09 08:01:09
678,QS2002,7.04,wind_speed,2021-05-09 08:01:11
679,QS2002,20,elevation,2021-05-09 08:01:12
680,QS2002,10,button_call,2021-05-09 08:01:14
681,QS2002,23,elevation,2021-05-09 08:01:15
682,QS2002,4.68,wind_speed,2021-05-09 08:01:16
683,QS2002,24,elevation,2021-05-09 08:01:18
684,QS2002,23,elevation,2021-05-09 08:01:21
685,QS2002,6.35,wind_speed,2021-05-09 08:01:21
686,QS2002,23,elevation,2021-05-09 08:01:24
687,QS2002,-19,button_call,2021-05-09 08:01:24
688,QS2002,10.98,wind_speed,2021-05-09 08:01:26
689,QS2002,39, person_entry,2021-05-09 08:01:27
690,QS2002,23,elevation,2021-05-09 08:01:27
691,QS2002,21,elevation,2021-05-09 08:01:30
692,QS2002,21,door_open,2021-05-09 08:01:30
693,QS2002,7.45,wind_speed,2021-05-09 08:01:31
694,QS2002,22,elevation,2021-05-09 08:01:33
695,QS2002,22,elevation,2021-05-09 08:01:36
696,QS2002,22,door_open,2021-05-09 08:01:36
697,QS2002,7.05,wind_speed,2021-05-09 08:01:36
698,QS2002,18, person_exit,2021-05-09 08:01:38
699,QS2002,23,elevation,2021-05-09 08:01:39
700,QS2002,37, person_exit,2021-05-09 08:01:40
701,QS2002,4.22,wind_speed,2021-05-09 08:01:41
702,QS2002,21,elevation,2021-05-09 08:01:42
703,QS2002,22,elevation,2021-05-09 08:01:45
704,QS2002,6.73,wind_speed,2021-05-09 08:01:46
705,QS2002,20,elevation,2021-05-09 08:01:48
706,QS2002,22, person_exit,2021-05-09 08:01:49
707,QS2002,20,elevation,2021-05-09 08:01:51
708,QS2002,-10,button_call,2021-05-09 08:01:51
709,QS2002,7.58,wind_speed,2021-05-09 08:01:51
710,QS2002,17,elevation,2021-05-09 08:01:54
711,QS2002,17,door_open,2021-05-09 08:01:54
712,QS2002,4.21,wind_speed,2021-05-09 08:01:56
713,QS2002,19,elevation,2021-05-09 08:01:57
714,QS2002,16,elevation,2021-05-09 08:02:00
715,QS2002,16,door_open,2021-05-09 08:02:00
716,QS2002,40, person_entry,2021-05-09 08:02:01
717,QS2002,8.82,wind_speed,2021-05-09 08:02:01
718,QS2002,17,elevation,2021-05-09 08:02:03
719,QS2002,17,elevation,2021-05-09 08:02:06
720,QS2002,4.07,wind_speed,2021-05-09 08:02:06
721,QS2002,20,elevation,2021-05-09 08:02:09
722,QS2002,4.43,wind_speed,2021-05-09 08:02:11
723,QS2002,41, person_entry,2021-05-09 08:02:12
724,QS2002,22,elevation,2021-05-09 08:02:12
725,QS2002,40, person_exit,2021-05-09 08:02:14
726,QS2002,21,elevation,2021-05-09 08:02:15
727,QS2002,8.42,wind_speed,2021-05-09 08:02:16
728,QS2002,21,elevation,2021-05-09 08:02:18
729,QS2002,19,elevation,2021-05-09 08:02:21
730,QS2002,3.86,wind_speed,2021-05-09 08:02:21
731,QS2002,19,elevation,2021-05-09 08:02:24
732,QS2002,8.72,wind_speed,2021-05-09 08:02:26
733,QS2002,39, person_exit,2021-05-09 08:02:27
734,QS2002,18,elevation,2021-05-09 08:02:27
735,QS2002,18,elevation,2021-05-09 08:02:30
736,QS2002,6.54,wind_speed,2021-05-09 08:02:31
737,QS2002,18,elevation,2021-05-09 08:02:33
738,QS2002,18,door_open,2021-05-09 08:02:33
739,QS2002,17,elevation,2021-05-09 08:02:36
740,QS2002,5.38,wind_speed,2021-05-09 08:02:36
741,QS2002,14,elevation,2021-05-09 08:02:39
742,QS2002,4.80,wind_speed,2021-05-09 08:02:41
743,QS2002,17,elevation,2021-05-09 08:02:42
744,QS2002,14,elevation,2021-05-09 08:02:45
745,QS2002,5.73,wind_speed,2021-05-09 08:02:46
746,QS2002,17,elevation,2021-05-09 08:02:48
747,QS2002,17,elevation,2021-05-09 08:02:51
748,QS2002,5.47,wind_speed,2021-05-09 08:02:51
749,QS2002,33, person_exit,2021-05-09 08:02:53
750,QS2002,19,elevation,2021-05-09 08:02:54
751,QS2002,19,door_open,2021-05-09 08:02:54
752,QS2002,6.50,wind_speed,2021-05-09 08:02:56
753,QS2002,16,elevation,2021-05-09 08:02:57
754,QS2002,14,elevation,2021-05-09 08:03:00
755,QS2002,4.44,wind_speed,2021-05-09 08:03:01
756,QS2002,16,elevation,2021-05-09 08:03:03
757,QS2002,15,elevation,2021-05-09 08:03:06
758,QS2002,15,door_open,2021-05-09 08:03:06
759,QS2002,10.59,wind_speed,2021-05-09 08:03:06
760,QS2002,16,elevation,2021-05-09 08:03:09
761,QS2002,-15,button_call,2021-05-09 08:03:09
762,QS2002,41, person_exit,2021-05-09 08:03:11
763,QS2002,3.31,wind_speed,2021-05-09 08:03:11
764,QS2002,15,elevation,2021-05-09 08:03:12
765,QS2002,14,elevation,2021-05-09 08:03:15
766,QS2002,10.54,wind_speed,2021-05-09 08:03:16
767,QS2002,11,elevation,2021-05-09 08:03:18
768,QS2002,11,elevation,2021-05-09 08:03:21
769,QS2002,9.76,wind_speed,2021-05-09 08:03:21
770,QS2002,8,elevation,2021-05-09 08:03:24
771,QS2002,6.97,wind_speed,2021-05-09 08:03:26
772,QS2002,10,elevation,2021-05-09 08:03:27
773,QS2002,10,door_open,2021-05-09 08:03:27
774,QS2002,8,elevation,2021-05-09 08:03:30
775,QS2002,7.02,wind_speed,2021-05-09 08:03:31
776,QS2002,8,elevation,2021-05-09 08:03:33
777,QS2002,10,elevation,2021-05-09 08:03:36
778,QS2002,10,door_open,2021-05-09 08:03:36
779,QS2002,4.90,wind_speed,2021-05-09 08:03:36
780,QS2002,42, person_entry,2021-05-09 08:03:37
781,QS2002,8,elevation,2021-05-09 08:03:39
782,QS2002,4.65,wind_speed,2021-05-09 08:03:41
783,QS2002,7,elevation,2021-05-09 08:03:42
784,QS2002,8,elevation,2021-05-09 08:03:45
785,QS2002,3.49,wind_speed,2021-05-09 08:03:46
786,QS2002,35, person_exit,2021-05-09 08:03:48
787,QS2002,10,elevation,2021-05-09 08:03:48
788,QS2002,12,elevation,2021-05-09 08:03:51
789,QS2002,4.79,wind_speed,2021-05-09 08:03:51
790,QS2002,43, person_entry,2021-05-09 08:03:53
791,QS2002,12,elevation,2021-05-09 08:03:54
792,QS2002,8,button_call,2021-05-09 08:03:55
793,QS2002,6.29,wind_speed,2021-05-09 08:03:56
794,QS2002,10,elevation,2021-05-09 08:03:57
795,QS2002,-12,button_call,2021-05-09 08:03:59
796,QS2002,9,elevation,2021-05-09 08:04:00
797,QS2002,9.35,wind_speed,2021-05-09 08:04:01
798,QS2002,7,elevation,2021-05-09 08:04:03
799,QS2002,14,button_call,2021-05-09 08:04:05
800,QS2002,6,elevation,2021-05-09 08:04:06
801,QS2002,3.65,wind_speed,2021-05-09 08:04:06
802,QS2002,8,elevation,2021-05-09 08:04:09
803,QS2002,10.57,wind_speed,2021-05-09 08:04:11
804,QS2002,10,elevation,2021-05-09 08:04:12
805,QS2002,10,elevation,2021-05-09 08:04:15
806,QS2002,10.60,wind_speed,2021-05-09 08:04:16
807,QS2002,43, person_exit,2021-05-09 08:04:18
808,QS2002,7,elevation,2021-05-09 08:04:18
809,QS2002,44, person_entry,2021-05-09 08:04:19
810,QS2002,9,elevation,2021-05-09 08:04:21
811,QS2002,5.32,wind_speed,2021-05-09 08:04:21
812,QS2002,7,elevation,2021-05-09 08:04:24
813,QS2002,8.23,wind_speed,2021-05-09 08:04:26
814,QS2002,9,elevation,2021-05-09 08:04:27
815,QS2002,36, person_exit,2021-05-09 08:04:29
816,QS2002,15,button_call,2021-05-09 08:04:29
817,QS2002,9,elevation,2021-05-09 08:04:30
818,QS2002,3.95,wind_speed,2021-05-09 08:04:31
819,QS2002,6,elevation,2021-05-09 08:04:33
820,QS2002,4,elevation,2021-05-09 08:04:36
821,QS2002,3.97,wind_speed,2021-05-09 08:04:36
822,QS2002,3,elevation,2021-05-09 08:04:39
823,QS2002,7.72,wind_speed,2021-05-09 08:04:41
824,QS2002,0,elevation,2021-05-09 08:04:42
825,QS2002,3,elevation,2021-05-09 08:04:45
826,QS2002,7.48,wind_speed,2021-05-09 08:04:46
827,QS2002,0,elevation,2021-05-09 08:04:48
828,QS2002,0,elevation,2021-05-09 08:04:51
829,QS2002,6.76,wind_speed,2021-05-09 08:04:51
830,QS2002,45, person_entry,2021-05-09 08:04:53
831,QS2002,0,elevation,2021-05-09 08:04:54
832,QS2002,5.79,wind_speed,2021-05-09 08:04:56
833,QS2002,3,elevation,2021-05-09 08:04:57
834,QS2002,1,elevation,2021-05-09 08:05:00
835,QS2002,5.20,wind_speed,2021-05-09 08:05:01
836,QS2002,4,elevation,2021-05-09 08:05:03
837,QS2002,5,elevation,2021-05-09 08:05:06
838,QS2002,3.78,wind_speed,2021-05-09 08:05:06
839,QS2002,2,elevation,2021-05-09 08:05:09
840,QS2002,-16,button_call,2021-05-09 08:05:10
841,QS2002,8.34,wind_speed,2021-05-09 08:05:11
842,QS2002,2,elevation,2021-05-09 08:05:12
843,QS2002,4,elevation,2021-05-09 08:05:15
844,QS2002,38, person_exit,2021-05-09 08:05:16
845,QS2002,6.68,wind_speed,2021-05-09 08:05:16
846,QS2002,7,elevation,2021-05-09 08:05:18
847,QS2002,8,elevation,2021-05-09 08:05:21
848,QS2002,7.42,wind_speed,2021-05-09 08:05:21
849,QS2002,11,elevation,2021-05-09 08:05:24
850,QS2002,8.78,wind_speed,2021-05-09 08:05:26
851,QS2002,13,elevation,2021-05-09 08:05:27
852,QS2002,12,elevation,2021-05-09 08:05:30
853,QS2002,3.18,wind_speed,2021-05-09 08:05:31
854,QS2002,13,elevation,2021-05-09 08:05:33
855,QS2002,10,elevation,2021-05-09 08:05:36
856,QS2002,5.62,wind_speed,2021-05-09 08:05:36
857,QS2002,11,elevation,2021-05-09 08:05:39
858,QS2002,7.94,wind_speed,2021-05-09 08:05:41
859,QS2002,13,elevation,2021-05-09 08:05:42
860,QS2002,44, person_exit,2021-05-09 08:05:44
861,QS2002,10,elevation,2021-05-09 08:05:45
862,QS2002,5.67,wind_speed,2021-05-09 08:05:46
863,QS2002,13,elevation,2021-05-09 08:05:48
864,QS2002,10,elevation,2021-05-09 08:05:51
865,QS2002,7.42,wind_speed,2021-05-09 08:05:51
866,QS2002,11,elevation,2021-05-09 08:05:54
867,QS2002,11.00,wind_speed,2021-05-09 08:05:56
868,QS2002,46, person_entry,2021-05-09 08:05:57
869,QS2002,8,elevation,2021-05-09 08:05:57
870,QS2002,28, person_exit,2021-05-09 08:05:58
871,QS2002,8,elevation,2021-05-09 08:06:00
872,QS2002,8,door_open,2021-05-09 08:06:00
873,QS2002,4.95,wind_speed,2021-05-09 08:06:01
874,QS2002,9,elevation,2021-05-09 08:06:03
875,QS2002,10,button_call,2021-05-09 08:06:05
876,QS2002,12,elevation,2021-05-09 08:06:06
877,QS2002,12,door_open,2021-05-09 08:06:06
878,QS2002,6.61,wind_speed,2021-05-09 08:06:06
879,QS2002,15,elevation,2021-05-09 08:06:09
880,QS2002,15,door_open,2021-05-09 08:06:09
881,QS2002,5.43,wind_speed,2021-05-09 08:06:11
882,QS2002,12,elevation,2021-05-09 08:06:12
883,QS2002,12,button_call,2021-05-09 08:06:12
884,QS2002,15,elevation,2021-05-09 08:06:15
885,QS2002,45, person_exit,2021-05-09 08:06:16
886,QS2002,6.77,wind_speed,2021-05-09 08:06:16
887,QS2002,13,elevation,2021-05-09 08:06:18
888,QS2002,15,elevation,2021-05-09 08:06:21
889,QS2002,15,door_open,2021-05-09 08:06:21
890,QS2002,9.95,wind_speed,2021-05-09 08:06:21
891,QS2002,15,elevation,2021-05-09 08:06:24
892,QS2002,7.01,wind_speed,2021-05-09 08:06:26
893,QS2002,18,elevation,2021-05-09 08:06:27
894,QS2002,16,elevation,2021-05-09 08:06:30
895,QS2002,3.79,wind_speed,2021-05-09 08:06:31
896,QS2002,13,elevation,2021-05-09 08:06:33
897,QS2002,14,button_call,2021-05-09 08:06:35
898,QS2002,15,elevation,2021-05-09 08:06:36
899,QS2002,7.80,wind_speed,2021-05-09 08:06:36
900,QS2002,13,elevation,2021-05-09 08:06:39
901,QS2002,4.19,wind_speed,2021-05-09 08:06:41
902,QS2002,11,elevation,2021-05-09 08:06:42
903,QS2002,12,elevation,2021-05-09 08:06:45
904,QS2002,42, person_exit,2021-05-09 08:06:46
905,QS2002,9.12,wind_speed,2021-05-09 08:06:46
906,QS2002,14,elevation,2021-05-09 08:06:48
907,QS2002,14,elevation,2021-05-09 08:06:51
908,QS2002,8.97,wind_speed,2021-05-09 08:06:51
909,QS2002,16,elevation,2021-05-09 08:06:54
910,QS2002,47, person_entry,2021-05-09 08:06:56
911,QS2002,7.23,wind_speed,2021-05-09 08:06:56
912,QS2002,13,elevation,2021-05-09 08:06:57
913,QS2002,14,elevation,2021-05-09 08:07:00
914,QS2002,3.87,wind_speed,2021-05-09 08:07:01
915,QS2002,14,elevation,2021-05-09 08:07:03
916,QS2002,14,door_open,2021-05-09 08:07:03
917,QS2002,13,elevation,2021-05-09 08:07:06
918,QS2002,4.81,wind_speed,2021-05-09 08:07:06
919,QS2002,15,elevation,2021-05-09 08:07:09
920,QS2002,9.09,wind_speed,2021-05-09 08:07:11
921,QS2002,16,elevation,2021-05-09 08:07:12
922,QS2002,16,elevation,2021-05-09 08:07:15
923,QS2002,16,door_open,2021-05-09 08:07:15
924,QS2002,20,button_call,2021-05-09 08:07:16
925,QS2002,5.29,wind_speed,2021-05-09 08:07:16
926,QS2002,17,elevation,2021-05-09 08:07:18
927,QS2002,19,elevation,2021-05-09 08:07:21
928,QS2002,9.25,wind_speed,2021-05-09 08:07:21
929,QS2002,34, person_exit,2021-05-09 08:07:22
930,QS2002,22,elevation,2021-05-09 08:07:24
931,QS2002,25, person_exit,2021-05-09 08:07:26
932,QS2002,9.36,wind_speed,2021-05-09 08:07:26
933,QS2002,20,elevation,2021-05-09 08:07:27
934,QS2002,22,elevation,2021-05-09 08:07:30
935,QS2002,9.53,wind_speed,2021-05-09 08:07:31
936,QS2002,19,elevation,2021-05-09 08:07:33
937,QS2002,47, person_exit,2021-05-09 08:07:35
938,QS2002,46, person_exit,2021-05-09 08:07:36
939,QS2002,16,elevation,2021-05-09 08:07:36
940,QS2002,7.46,wind_speed,2021-05-09 08:07:36
941,QS2002,19,elevation,2021-05-09 08:07:39
942,QS2002,4.84,wind_speed,2021-05-09 08:07:41
943,QS2002,19,elevation,2021-05-09 08:07:42
944,QS2002,48, person_entry,2021-05-09 08:07:45
945,QS2002,16,elevation,2021-05-09 08:07:45
946,QS2002,9.43,wind_speed,2021-05-09 08:07:46
947,QS2002,14,elevation,2021-05-09 08:07:48
948,QS2002,16,elevation,2021-05-09 08:07:51
949,QS2002,5.74,wind_speed,2021-05-09 08:07:51
950,QS2002,14,elevation,2021-05-09 08:07:54
951,QS2002,-25,button_call,2021-05-09 08:07:54
952,QS2002,48, person_exit,2021-05-09 08:07:56
953,QS2002,3.88,wind_speed,2021-05-09 08:07:56
954,QS2002,15,elevation,2021-05-09 08:07:57
955,QS2002,-18,button_call,2021-05-09 08:07:59
956,QS2002,12,elevation,2021-05-09 08:08:00
957,QS2002,6.05,wind_speed,2021-05-09 08:08:01
958,QS2002,20,button_call,2021-05-09 08:08:02
959,QS2002,49, person_entry,2021-05-09 08:08:03
960,QS2002,11,elevation,2021-05-09 08:08:03
961,QS2002,50, person_entry,2021-05-09 08:08:06
962,QS2002,12,elevation,2021-05-09 08:08:06
963,QS2002,10.38,wind_speed,2021-05-09 08:08:06
964,QS2002,10,elevation,2021-05-09 08:08:09
965,QS2002,8.48,wind_speed,2021-05-09 08:08:11
966,QS2002,12,elevation,2021-05-09 08:08:12
967,QS2002,10,elevation,2021-05-09 08:08:15
968,QS2002,8.63,wind_speed,2021-05-09 08:08:16
969,QS2002,9,elevation,2021-05-09 08:08:18
970,QS2002,9,elevation,2021-05-09 08:08:21
971,QS2002,6.29,wind_speed,2021-05-09 08:08:21
972,QS2002,10,elevation,2021-05-09 08:08:24
973,QS2002,6.28,wind_speed,2021-05-09 08:08:26
974,QS2002,12,elevation,2021-05-09 08:08:27
975,QS2002,9,elevation,2021-05-09 08:08:30
976,QS2002,3.86,wind_speed,2021-05-09 08:08:31
977,QS2002,51, person_entry,2021-05-09 08:08:32
978,QS2002,10,elevation,2021-05-09 08:08:33
979,QS2002,10,door_open,2021-05-09 08:08:33
980,QS2002,12,elevation,2021-05-09 08:08:36
981,QS2002,3.36,wind_speed,2021-05-09 08:08:36
982,QS2002,14,elevation,2021-05-09 08:08:39
983,QS2002,14,door_open,2021-05-09 08:08:39
984,QS2002,6.61,wind_speed,2021-05-09 08:08:41
985,QS2002,12,elevation,2021-05-09 08:08:42
986,QS2002,12,door_open,2021-05-09 08:08:42
987,QS2002,49, person_exit,2021-05-09 08:08:45
988,QS2002,11,elevation,2021-05-09 08:08:45
989,QS2002,10.30,wind_speed,2021-05-09 08:08:46
990,QS2002,14,elevation,2021-05-09 08:08:48
991,QS2002,13,elevation,2021-05-09 08:08:51
992,QS2002,6.95,wind_speed,2021-05-09 08:08:51
993,QS2002,16,elevation,2021-05-09 08:08:54
994,QS2002,4.31,wind_speed,2021-05-09 08:08:56
995,QS2002,19,elevation,2021-05-09 08:08:57
996,QS2002,19,elevation,2021-05-09 08:09:00
997,QS2002,4.10,wind_speed,2021-05-09 08:09:01
998,QS2002,51, person_exit,2021-05-09 08:09:02
999,QS2002,19,elevation,2021-05-09 08:09:03
1000,QS2002,19,elevation,2021-05-09 08:09:06
